edgebits,nonce,seconds,found,device,cycle
28,657,1.477908,0,0,
28,658,1.473364,0,0,
28,659,1.468910,0,0,
28,660,1.471318,0,0,
28,661,1.472335,0,0,
28,662,1.474797,0,0,
28,663,1.466968,0,0,
28,664,1.481338,0,0,
28,665,1.474740,0,0,
28,666,1.471146,0,0,
28,667,1.472015,0,0,
28,668,1.477096,0,0,
28,669,1.469161,0,0,
28,670,1.469718,0,0,
28,671,1.472443,0,0,
28,672,1.470859,0,0,
28,673,1.481859,0,0,
28,674,1.470230,0,0,
28,675,1.474342,0,0,
28,676,1.472077,0,0,
28,677,1.467793,0,0,
28,678,1.468041,0,0,
28,679,1.475811,0,0,
28,680,1.468863,0,0,
28,681,1.464812,0,0,
28,682,1.482662,0,0,
28,683,1.462821,0,0,
28,684,1.468399,0,0,
28,685,1.463464,0,0,
28,686,1.481325,0,0,
28,687,1.471289,0,0,
28,688,1.473503,0,0,
28,689,1.470691,0,0,
28,690,1.468918,0,0,
28,691,1.471069,0,0,
28,692,1.476416,0,0,
28,693,1.472102,0,0,
28,694,1.473054,0,0,
28,695,1.472522,0,0,
28,696,1.463573,0,0,
28,697,1.466028,0,0,
28,698,1.464953,0,0,
28,699,1.469435,0,0,
28,700,1.470108,0,0,
28,701,1.463138,0,0,
28,702,1.466113,0,0,
28,703,1.478267,0,0,
28,704,1.474148,0,0,
28,705,1.463722,0,0,
28,706,1.461471,0,0,
28,707,1.477661,0,0,
28,708,1.469923,0,0,
28,709,1.464398,0,0,
28,710,1.465723,0,0,
28,711,1.477989,0,0,
28,712,1.473706,0,0,
